B00, 100
B00, Trade, 85073.635, 164, P00, B00, 1
P00, Trade, 27780.596, 107, P00, S17, 1
P00, Trade, 27783.788, 110, P00, B17, 1
P00, Trade, 27793.481, 104, P00, S09, 1
P00, Trade, 27803.019, 107, P00, B01, 1
P00, Trade, 27809.115, 105, P00, S05, 1
P00, Trade, 27813.885, 114, P00, B21, 1
P00, Trade, 27821.923, 109, P00, S15, 1
P00, Trade, 27831.096, 107, P00, B02, 1
P00, Trade, 27835.173, 105, P00, S11, 1
P00, Trade, 27853.885, 109, P00, B06, 1
P00, Trade, 27860.212, 106, P00, S22, 1
P00, Trade, 27866.519, 109, P00, B05, 1
P00, Trade, 27874.558, 110, P00, S02, 1
P00, Trade, 27883.250, 114, P00, B21, 1
P00, Trade, 27891.346, 107, P00, S00, 1
P00, Trade, 27896.231, 112, P00, B16, 1
P00, Trade, 27900.673, 104, P00, S14, 1
P00, Trade, 27907.058, 111, P00, B05, 1
P00, Trade, 27912.038, 112, P00, S07, 1
P00, Trade, 27915.269, 111, P00, B01, 1
P00, Trade, 27916.365, 109, P00, S12, 1
P00, Trade, 27921.250, 111, P00, B15, 1
P00, Trade, 27923.423, 103, S20, P00, 1
P00, Trade, 27929.538, 103, P00, B12, 1
P00, Trade, 27942.365, 111, P00, S20, 1
P00, Trade, 27944.077, 113, P00, B13, 1
P00, Trade, 27956.154, 112, P00, S11, 1
P00, Trade, 27958.173, 114, P00, B20, 1
P00, Trade, 27961.519, 109, P00, S20, 1
P00, Trade, 27964.731, 111, P00, B20, 1
P00, Trade, 27970.788, 108, P00, S02, 1
P00, Trade, 27975.635, 112, P00, B06, 1
P00, Trade, 27981.962, 110, P00, S12, 1
P00, Trade, 27985.500, 109, P00, B00, 1
P00, Trade, 27991.173, 99, P00, S24, 1
P00, Trade, 27994.808, 104, P00, B05, 1
P00, Trade, 27998.481, 106, P00, S03, 1
P00, Trade, 28003.212, 104, P00, B06, 1
P00, Trade, 28007.327, 108, P00, S05, 1
P00, Trade, 28019.404, 107, P00, B13, 1
P00, Trade, 28021.308, 104, P00, S10, 1
P00, Trade, 28023.442, 107, P00, B07, 1
P00, Trade, 28028.058, 110, P00, S09, 1
P00, Trade, 28033.096, 110, P00, B16, 1
P00, Trade, 28039.327, 109, P00, S03, 1
P00, Trade, 28044.519, 105, P00, B07, 1
P00, Trade, 28051.538, 103, P00, S14, 1
P00, Trade, 28058.692, 108, P00, B11, 1
P00, Trade, 28068.673, 103, P00, S06, 1
P00, Trade, 28071.365, 102, P00, B19, 1
P00, Trade, 28081.558, 106, P00, S00, 1
P00, Trade, 28084.269, 107, P00, B16, 1
P00, Trade, 28091.865, 106, P00, S07, 1
P00, Trade, 28097.731, 101, P00, B01, 1
P00, Trade, 28102.538, 103, P00, S24, 1
P00, Trade, 28103.788, 106, P00, B18, 1
P00, Trade, 28109.173, 105, P00, S19, 1
P00, Trade, 28112.962, 105, P00, B06, 1
P00, Trade, 28120.192, 109, P00, S20, 1
P00, Trade, 28122.500, 112, P00, B23, 1
P00, Trade, 28125.250, 110, P00, S03, 1
P00, Trade, 28134.058, 103, P00, B20, 1
P00, Trade, 28146.981, 109, P00, S18, 1
P00, Trade, 28157.942, 105, P00, B07, 1
P00, Trade, 28162.038, 99, P00, S03, 1
P00, Trade, 28165.404, 110, P00, B00, 1
P00, Trade, 28170.808, 101, P00, S03, 1
P00, Trade, 28177.942, 107, P00, B03, 1
P00, Trade, 28182.308, 105, P00, S16, 1
P00, Trade, 28185.788, 106, P00, B11, 1
P00, Trade, 28191.673, 106, P00, S14, 1
P00, Trade, 28198.269, 103, P00, B00, 1
P00, Trade, 28201.981, 109, P00, S15, 1
P00, Trade, 28210.346, 109, P00, B01, 1
P00, Trade, 28214.135, 104, P00, S01, 1
P00, Trade, 28217.077, 109, P00, B01, 1
P00, Trade, 28224.115, 107, P00, S01, 1
P00, Trade, 28232.462, 114, P00, B01, 1
P00, Trade, 28236.923, 108, P00, S09, 1
P00, Trade, 28239.500, 112, P00, B19, 1
P00, Trade, 28244.000, 110, P00, S06, 1
P00, Trade, 28252.654, 109, P00, B10, 1
P00, Trade, 28257.115, 106, P00, S07, 1
P00, Trade, 28258.154, 110, P00, B19, 1
P00, Trade, 28271.462, 110, P00, S16, 1
P00, Trade, 28278.865, 108, P00, B01, 1
P00, Trade, 28282.673, 107, P00, S24, 1
P00, Trade, 28286.192, 109, P00, B03, 1
P00, Trade, 28293.923, 107, P00, S03, 1
P00, Trade, 28303.596, 107, P00, B02, 1
P00, Trade, 28305.808, 103, P00, S06, 1
P00, Trade, 28312.173, 112, P00, B20, 1
P00, Trade, 28317.058, 112, P00, S08, 1
P00, Trade, 28322.173, 105, P00, B01, 1
P00, Trade, 28323.558, 104, P00, S16, 1
P00, Trade, 28325.615, 117, P00, B22, 1
P00, Trade, 28329.769, 100, P00, S05, 1
P00, Trade, 28332.673, 102, P00, B04, 1
P00, Trade, 28337.923, 111, P00, P01, 1
P00, Trade, 28344.615, 109, P00, B05, 1
P00, Trade, 28346.346, 108, P00, S13, 1
P00, Trade, 28349.385, 109, P00, B09, 1
P00, Trade, 28351.423, 106, P00, S03, 1
P00, Trade, 28355.731, 108, P00, B08, 1
P00, Trade, 28363.096, 110, P00, S17, 1
P00, Trade, 28364.615, 116, P00, B13, 1
P00, Trade, 28368.788, 116, P00, S01, 1
P00, Trade, 28370.192, 118, P00, B07, 1
P00, Trade, 28373.038, 114, P00, S13, 1
P00, Trade, 28380.308, 106, P00, B19, 1
P00, Trade, 28381.212, 101, P00, S20, 1
P00, Trade, 28393.788, 109, P00, B03, 1
P00, Trade, 28398.962, 112, P00, S18, 1
P00, Trade, 28408.077, 106, P00, B01, 1
P00, Trade, 28411.635, 107, P00, S02, 1
P00, Trade, 28413.096, 107, P00, B12, 1
P00, Trade, 28417.769, 106, P00, S24, 1
P00, Trade, 28430.096, 113, P00, B07, 1
P00, Trade, 28441.212, 109, P00, S09, 1
P00, Trade, 28455.038, 114, P00, B06, 1
P00, Trade, 28468.404, 109, P00, S13, 1
P00, Trade, 28471.462, 111, P00, B23, 1
P00, Trade, 28472.519, 108, P00, S02, 1
P00, Trade, 28478.231, 107, P00, B18, 1
P00, Trade, 28483.865, 106, P00, S23, 1
P00, Trade, 28484.673, 109, P00, B21, 1
P00, Trade, 28490.750, 106, P00, S13, 1
P00, Trade, 28496.250, 111, P00, B01, 1
P00, Trade, 28501.769, 114, P00, S24, 1
P00, Trade, 28509.000, 114, P00, B08, 1
P00, Trade, 28511.308, 106, P00, S15, 1
P00, Trade, 28513.846, 109, P00, B19, 1
P00, Trade, 28519.692, 105, P00, S23, 1
P00, Trade, 28524.712, 108, P00, B11, 1
P00, Trade, 28527.654, 107, P00, S17, 1
P00, Trade, 28531.269, 108, P00, B02, 1
P00, Trade, 28535.615, 107, P00, S09, 1
P00, Trade, 28539.250, 108, P00, B01, 1
P00, Trade, 28546.904, 106, P00, S18, 1
P00, Trade, 28555.365, 111, P00, B17, 1
P00, Trade, 28559.019, 106, P00, S07, 1
P00, Trade, 28565.577, 105, P00, B04, 1
P00, Trade, 28567.308, 104, P00, S16, 1
P00, Trade, 28571.288, 108, P00, B07, 1
P00, Trade, 28572.923, 105, P00, S09, 1
P00, Trade, 28576.231, 109, P00, B02, 1
P00, Trade, 28578.596, 104, P00, S06, 1
P00, Trade, 28585.346, 111, P00, B22, 1
P00, Trade, 28588.750, 109, P00, S22, 1
P00, Trade, 28594.750, 110, P00, B00, 1
P00, Trade, 28597.827, 105, P00, S02, 1
P00, Trade, 28600.327, 105, P00, B23, 1
P00, Trade, 28601.846, 109, P00, S03, 1
P00, Trade, 28605.673, 104, P00, B09, 1
P00, Trade, 28609.288, 110, P00, S03, 1
P00, Trade, 28612.769, 113, P00, B23, 1
P00, Trade, 28618.962, 109, P00, S21, 1
P00, Trade, 28620.865, 110, P00, B03, 1
P00, Trade, 28625.000, 108, P00, S18, 1
P00, Trade, 28635.135, 102, P00, B01, 1
P00, Trade, 28639.308, 111, P00, S20, 1
P00, Trade, 28644.365, 112, P00, B12, 1
P00, Trade, 28645.981, 111, P00, S04, 1
P00, Trade, 28651.423, 109, P00, B16, 1
P00, Trade, 28658.404, 108, P00, S14, 1
P00, Trade, 28666.981, 114, P00, B06, 1
P00, Trade, 28673.865, 109, P00, S15, 1
P00, Trade, 28676.538, 111, P00, B17, 1
P00, Trade, 28682.096, 108, P00, S00, 1
P00, Trade, 28690.692, 108, P00, B00, 1
P00, Trade, 28697.115, 100, P00, S09, 1
P00, Trade, 28702.058, 112, P00, B17, 1
P00, Trade, 28704.615, 110, P00, S19, 1
P00, Trade, 28707.827, 114, P00, B06, 1
P00, Trade, 28720.173, 107, P00, S13, 1
P00, Trade, 28722.442, 110, P00, B12, 1
P00, Trade, 28726.962, 113, P00, S07, 1
P00, Trade, 28733.885, 113, P00, B02, 1
P00, Trade, 28737.500, 110, P00, S01, 1
P00, Trade, 28741.769, 116, P00, B17, 1
P00, Trade, 28742.769, 112, P00, S24, 1
P00, Trade, 28756.154, 105, P00, B20, 1
P00, Trade, 28759.404, 107, P00, S06, 1
P00, Trade, 28761.462, 108, P00, B19, 1
P00, Trade, 28768.019, 107, P00, S05, 1
P00, Trade, 28776.712, 108, P00, B19, 1
P00, Trade, 28777.558, 102, P00, S07, 1
P00, Trade, 28785.808, 109, P00, B15, 1
P00, Trade, 28794.692, 105, P00, S24, 1
P00, Trade, 28797.154, 110, P00, B01, 1
P00, Trade, 28799.519, 106, P00, S19, 1
P00, Trade, 28801.981, 110, P00, B06, 1
P00, Trade, 28804.365, 106, P00, S02, 1
P00, Trade, 28810.981, 111, P00, B17, 1
P00, Trade, 28823.173, 110, P00, S00, 1
P00, Trade, 28830.192, 104, P00, B11, 1
P00, Trade, 28836.750, 108, P00, S18, 1
P00, Trade, 28843.673, 111, P00, B01, 1
P00, Trade, 28846.173, 104, P00, S12, 1
P00, Trade, 28847.596, 104, P00, B20, 1
P00, Trade, 28855.442, 114, P00, S04, 1
P00, Trade, 28868.808, 101, B02, P00, 1
P00, Trade, 28878.885, 114, P00, S03, 1
P00, Trade, 28884.058, 109, P00, B00, 1
P00, Trade, 28891.288, 98, P00, S00, 1
P00, Trade, 28898.500, 108, P00, B06, 1
P00, Trade, 28902.635, 105, P00, S05, 1
P00, Trade, 28906.481, 107, P00, B07, 1
P00, Trade, 28909.788, 106, P00, S20, 1
P00, Trade, 28911.481, 109, P00, B17, 1
P00, Trade, 28921.423, 106, P00, S17, 1
P00, Trade, 28923.885, 107, P00, B11, 1
P00, Trade, 28925.538, 105, P00, S23, 1
P00, Trade, 28930.231, 109, P00, B07, 1
P00, Trade, 28938.538, 104, P00, S19, 1
P00, Trade, 28942.885, 114, P00, B21, 1
P00, Trade, 28947.327, 108, P00, S01, 1
P00, Trade, 28954.635, 112, P00, B23, 1
P00, Trade, 28958.423, 110, P00, S20, 1
P00, Trade, 28967.135, 112, P00, B16, 1
P00, Trade, 28969.423, 109, P00, S02, 1
P00, Trade, 28974.827, 108, P00, B15, 1
P00, Trade, 28977.115, 106, P00, S16, 1
P00, Trade, 28985.731, 114, P00, B06, 1
P00, Trade, 28988.173, 101, P00, S09, 1
P00, Trade, 28996.212, 103, P00, B23, 1
P00, Trade, 28999.923, 103, P00, S12, 1
P00, Trade, 29005.692, 105, P00, B00, 1
P00, Trade, 29009.942, 108, P00, S24, 1
P00, Trade, 29023.077, 107, P00, B15, 1
P00, Trade, 29025.885, 102, P00, S02, 1
P00, Trade, 29028.404, 104, P00, B13, 1
P00, Trade, 29033.346, 101, P00, S03, 1
P00, Trade, 29047.327, 105, P00, B01, 1
P00, Trade, 29050.385, 107, P00, S14, 1
P00, Trade, 29054.519, 110, P00, B14, 1
P00, Trade, 29059.442, 106, P00, S06, 1
P00, Trade, 29069.769, 105, P00, B19, 1
P00, Trade, 29075.635, 111, P00, S11, 1
P00, Trade, 29080.731, 110, P00, B05, 1
P00, Trade, 29081.462, 105, P00, S06, 1
P00, Trade, 29085.288, 105, P00, B06, 1
P00, Trade, 29090.615, 104, P00, S02, 1
P00, Trade, 29100.212, 109, P00, B19, 1
P00, Trade, 29103.404, 113, P00, S17, 1
P00, Trade, 29105.904, 114, P00, B07, 1
P00, Trade, 29109.654, 111, P00, S07, 1
P00, Trade, 29114.731, 112, P00, B13, 1
P00, Trade, 29117.558, 106, P00, S00, 1
P00, Trade, 29133.654, 105, P00, B13, 1
P00, Trade, 29148.692, 105, P00, S19, 1
P00, Trade, 29149.250, 107, P00, B03, 1
P00, Trade, 29154.865, 109, P00, S05, 1
P00, Trade, 29156.538, 113, P00, B13, 1
P00, Trade, 29166.731, 106, P00, S00, 1
P00, Trade, 29172.115, 108, P00, B07, 1
P00, Trade, 29174.038, 107, P00, S19, 1
P00, Trade, 29177.250, 108, P00, B10, 1
P00, Trade, 29185.154, 109, P00, S09, 1
P00, Trade, 29192.923, 110, P00, B22, 1
P00, Trade, 29194.135, 105, P00, S19, 1
P00, Trade, 29198.962, 104, P00, B21, 1
P00, Trade, 29210.000, 107, P00, S02, 1
P00, Trade, 29216.462, 109, P00, B08, 1
P00, Trade, 29221.212, 105, P00, S24, 1
P00, Trade, 29224.096, 108, P00, B13, 1
P00, Trade, 29228.038, 105, P00, S22, 1
P00, Trade, 29231.942, 112, P00, B08, 1
P00, Trade, 29241.404, 104, P00, S22, 1
P00, Trade, 29244.365, 105, P00, B24, 1
P00, Trade, 29247.212, 103, P00, S07, 1
P00, Trade, 29251.346, 105, P00, B16, 1
P00, Trade, 29254.519, 106, P00, S09, 1
P00, Trade, 29257.115, 107, P00, B21, 1
P00, Trade, 29267.577, 101, P00, S02, 1
P00, Trade, 29271.115, 107, P00, B22, 1
P00, Trade, 29272.981, 102, P00, S03, 1
P00, Trade, 29278.058, 104, P00, B02, 1
P00, Trade, 29282.192, 105, P00, S16, 1
P00, Trade, 29286.135, 110, P00, B21, 1
P00, Trade, 29287.096, 108, P00, S14, 1
P00, Trade, 29294.923, 104, P00, B18, 1
P00, Trade, 29305.692, 104, P00, S01, 1
P00, Trade, 29319.500, 101, P00, B16, 1
P00, Trade, 29322.865, 95, P00, S07, 1
P00, Trade, 29329.788, 108, P00, B19, 1
P00, Trade, 29332.731, 106, P00, S14, 1
P00, Trade, 29337.615, 116, P00, B06, 1
P00, Trade, 29341.788, 109, P00, S02, 1
P00, Trade, 29353.654, 109, P00, B22, 1
P00, Trade, 29357.654, 107, P00, S00, 1
P00, Trade, 29364.558, 107, P00, B01, 1
P00, Trade, 29366.019, 106, P00, S02, 1
P00, Trade, 29374.673, 105, P00, B16, 1
P00, Trade, 29378.981, 106, P00, S16, 1
P00, Trade, 29383.462, 107, P00, B22, 1
P00, Trade, 29387.173, 105, P00, S17, 1
P00, Trade, 29390.981, 106, P00, B21, 1
P00, Trade, 29392.558, 103, P00, S10, 1
P00, Trade, 29396.865, 106, P00, B22, 1
P00, Trade, 29401.154, 105, P00, S04, 1
P00, Trade, 29405.308, 104, P00, B23, 1
P00, Trade, 29407.596, 106, P00, S09, 1
P00, Trade, 29420.423, 102, P00, B10, 1
P00, Trade, 29426.231, 113, P00, S09, 1
P00, Trade, 29433.462, 103, P00, B09, 1
P00, Trade, 29442.481, 107, P00, S18, 1
P00, Trade, 29448.750, 103, P00, B13, 1
P00, Trade, 29456.154, 110, P00, S08, 1
P00, Trade, 29459.846, 106, P00, B21, 1
P00, Trade, 29466.173, 105, P00, S06, 1
P00, Trade, 29468.327, 109, P00, B14, 1
P00, Trade, 29472.269, 103, P00, S02, 1
P00, Trade, 29479.308, 105, P00, B08, 1
P00, Trade, 29480.712, 103, P00, S00, 1
P00, Trade, 29482.827, 106, P00, B03, 1
P00, Trade, 29486.500, 102, P00, S08, 1
P00, Trade, 29488.519, 103, P00, B13, 1
P00, Trade, 29493.192, 103, P00, S08, 1
P00, Trade, 29509.077, 100, P00, B12, 1
P00, Trade, 29511.731, 106, P00, S22, 1
P00, Trade, 29518.423, 112, P00, B08, 1
P00, Trade, 29525.173, 112, P00, S24, 1
P00, Trade, 29530.000, 112, P00, B06, 1
P00, Trade, 29538.615, 102, P00, S05, 1
P00, Trade, 29544.692, 107, P00, B07, 1
P00, Trade, 29553.712, 101, P00, S24, 1
P00, Trade, 29557.750, 107, P00, B01, 1
P00, Trade, 29558.981, 105, P00, S07, 1
P00, Trade, 29561.846, 107, P00, B21, 1
P00, Trade, 29566.231, 104, P00, S01, 1
P00, Trade, 29571.538, 104, P00, B07, 1
P00, Trade, 29572.904, 102, P00, S07, 1
P00, Trade, 29575.923, 110, P00, B02, 1
P00, Trade, 29580.769, 103, P00, S13, 1
P00, Trade, 29588.481, 104, P00, B14, 1
P00, Trade, 29590.846, 101, P00, S19, 1
P00, Trade, 29593.077, 103, P00, B21, 1
P00, Trade, 29601.673, 100, P00, S09, 1
P00, Trade, 29603.385, 109, P00, B15, 1
P00, Trade, 29607.769, 108, P00, S13, 1
P00, Trade, 29624.808, 102, P00, B22, 1
P00, Trade, 29630.000, 102, P00, S07, 1
P00, Trade, 29637.288, 106, P00, B09, 1
P00, Trade, 29648.250, 107, P00, S03, 1
P00, Trade, 29653.327, 107, P00, B09, 1
P00, Trade, 29655.442, 106, P00, S18, 1
P00, Trade, 29656.096, 108, P00, B22, 1
P00, Trade, 29663.885, 107, P00, S05, 1
P00, Trade, 29674.442, 99, P00, B04, 1
P00, Trade, 29679.308, 103, P00, S09, 1
P00, Trade, 29683.750, 109, P00, B20, 1
P00, Trade, 29691.942, 103, P00, S15, 1
P00, Trade, 29697.827, 104, P00, B07, 1
P00, Trade, 29707.173, 104, P00, S17, 1
P00, Trade, 29712.558, 102, P00, B21, 1
P00, Trade, 29718.731, 101, P00, S22, 1
P00, Trade, 29724.212, 104, P00, B08, 1
P00, Trade, 29737.538, 105, P00, S02, 1
P00, Trade, 29738.923, 111, P00, B02, 1
P00, Trade, 29753.788, 101, P00, S15, 1
P00, Trade, 29756.635, 104, B13, P00, 1
P00, Trade, 29763.385, 103, P00, S02, 1
P00, Trade, 29765.692, 104, P00, B15, 1
P00, Trade, 29770.538, 103, P00, S18, 1
P00, Trade, 29777.788, 105, P00, B19, 1
P00, Trade, 29782.981, 104, P00, S19, 1
P00, Trade, 29787.327, 104, P00, B20, 1
P00, Trade, 29794.096, 100, P00, S02, 1
P00, Trade, 29798.750, 106, P00, B10, 1
P00, Trade, 29800.731, 106, P00, S05, 1
P00, Trade, 29809.673, 109, P00, B17, 1
P00, Trade, 29816.558, 108, P00, S19, 1
P00, Trade, 29824.423, 110, P00, B02, 1
P00, Trade, 29836.712, 104, P00, S11, 1
P00, Trade, 29838.654, 103, P00, B06, 1
P00, Trade, 29850.423, 102, P00, S11, 1
P00, Trade, 29851.750, 105, P00, B09, 1
P00, Trade, 29860.692, 103, P00, S14, 1
P00, Trade, 29864.538, 104, P00, B06, 1
P00, Trade, 29868.519, 103, P00, S03, 1
P00, Trade, 29872.308, 105, P00, B01, 1
P00, Trade, 29880.000, 103, P00, S22, 1
P00, Trade, 29888.115, 108, P00, B06, 1
P00, Trade, 29896.519, 102, P00, S23, 1
P00, Trade, 29903.404, 104, P00, B21, 1
P00, Trade, 29909.038, 109, P00, S04, 1
P00, Trade, 29913.231, 108, P00, B11, 1
P00, Trade, 29918.731, 106, P00, S00, 1
P00, Trade, 29926.942, 107, P00, B21, 1
P00, Trade, 29933.327, 106, P00, S00, 1
P00, Trade, 29938.596, 105, P00, B02, 1
P00, Trade, 29944.096, 104, P00, S15, 1
P00, Trade, 29946.192, 107, P00, B03, 1
P00, Trade, 29948.135, 104, P00, S16, 1
P00, Trade, 29950.038, 105, P00, B14, 1
P00, Trade, 29951.885, 102, P00, S18, 1
P00, Trade, 29957.096, 104, P00, B21, 1
P00, Trade, 29961.423, 102, P00, S20, 1
P00, Trade, 29966.558, 109, P00, B01, 1
P00, Trade, 29969.808, 111, P00, S03, 1
P00, Trade, 29976.635, 103, P00, B08, 1
P00, Trade, 29982.038, 104, P00, S20, 1
P00, Trade, 29987.577, 108, P00, B03, 1
P00, Trade, 29992.635, 103, P00, S22, 1
P00, Trade, 29996.712, 108, P00, B05, 1
P00, Trade, 29999.442, 109, P00, S20, 1
P00, Trade, 30001.327, 112, P00, B20, 1
P00, Trade, 30009.981, 105, P00, S14, 1
P00, Trade, 30018.327, 105, P00, B21, 1
P00, Trade, 30027.635, 105, P00, S00, 1
P00, Trade, 30036.846, 105, P00, B09, 1
P00, Trade, 30038.865, 99, P00, S17, 1
P00, Trade, 30042.365, 102, P00, B10, 1
P00, Trade, 30044.423, 99, P00, S16, 1
P00, Trade, 30050.019, 101, P00, B12, 1
P00, Trade, 30057.538, 107, P00, S03, 1
P00, Trade, 30065.423, 108, P00, B21, 1
P00, Trade, 30082.404, 103, P00, S03, 1
P00, Trade, 30086.077, 104, P00, B16, 1
P00, Trade, 30090.750, 107, P00, S06, 1
P00, Trade, 30097.462, 112, P00, B09, 1
P00, Trade, 30099.173, 107, P00, S18, 1
P00, Trade, 30102.904, 106, P00, B13, 1
P00, Trade, 30107.692, 104, P00, S14, 1
P00, Trade, 30112.962, 108, P00, B19, 1
P00, Trade, 30115.846, 106, P00, S24, 1
P00, Trade, 30117.962, 107, P00, B07, 1
P00, Trade, 30121.327, 104, P00, S04, 1
P00, Trade, 30127.596, 107, P00, B23, 1
P00, Trade, 30131.038, 107, P00, S23, 1
P00, Trade, 30139.385, 107, P00, B13, 1
P00, Trade, 30146.923, 104, P00, S22, 1
P00, Trade, 30150.654, 112, P00, B06, 1
P00, Trade, 30152.846, 107, P00, S18, 1
P00, Trade, 30161.115, 103, P00, B09, 1
P00, Trade, 30165.173, 102, P00, S12, 1
P00, Trade, 30170.346, 104, P00, B02, 1
P00, Trade, 30177.654, 109, P00, S09, 1
P00, Trade, 30188.000, 102, P00, B05, 1
P00, Trade, 30191.827, 103, P00, S22, 1
P00, Trade, 30196.308, 106, P00, B14, 1
P00, Trade, 30199.058, 98, P00, S03, 1
P00, Trade, 30202.769, 100, P00, B18, 1
P00, Trade, 30212.269, 106, P00, S20, 1
P00, Trade, 30220.827, 105, P00, B19, 1
P00, Trade, 30222.462, 102, P00, S01, 1
P00, Trade, 30225.212, 105, P00, B20, 1
P00, Trade, 30233.538, 106, P00, S16, 1
P00, Trade, 30236.250, 112, P00, B19, 1
P00, Trade, 30238.731, 108, P00, S21, 1
P00, Trade, 30244.942, 113, P00, B13, 1
P00, Trade, 30250.615, 108, P00, S01, 1
P00, Trade, 30255.596, 104, P00, B11, 1
P00, Trade, 30263.250, 101, P00, S20, 1
P00, Trade, 30266.750, 91, P00, B11, 1
P00, Trade, 30270.769, 101, P00, S23, 1
P00, Trade, 30273.981, 103, P00, B04, 1
P00, Trade, 30280.019, 102, P00, S09, 1
P00, Trade, 30290.327, 107, P00, B19, 1
P00, Trade, 30292.808, 105, P00, S22, 1
P00, Trade, 30301.365, 109, P00, B09, 1
P00, Trade, 30306.058, 110, P00, S17, 1
P00, Trade, 30311.404, 111, P00, B01, 1
P00, Trade, 30316.173, 111, P00, S04, 1
P00, Trade, 30319.135, 111, P00, B19, 1
P00, Trade, 30322.404, 106, P00, S14, 1
P00, Trade, 30325.558, 107, P00, B21, 1
P00, Trade, 30327.192, 100, P00, S03, 1
P00, Trade, 30334.769, 106, P00, B17, 1
P00, Trade, 30347.942, 109, P00, S07, 1
P00, Trade, 30351.481, 109, P00, B19, 1
P00, Trade, 30354.000, 101, P00, S05, 1
P00, Trade, 30356.962, 105, P00, B21, 1
P00, Trade, 30365.019, 104, P00, S21, 1
P00, Trade, 30370.019, 107, P00, B06, 1
P00, Trade, 30371.692, 105, P00, S03, 1
P00, Trade, 30375.423, 107, P00, B05, 1
P00, Trade, 30379.942, 104, P00, S16, 1
P00, Trade, 30391.596, 107, P00, B10, 1
P00, Trade, 30395.923, 104, P00, S24, 1
P00, Trade, 30402.942, 105, P00, B19, 1
P00, Trade, 30404.731, 104, P00, S00, 1
P00, Trade, 30411.288, 108, P00, B09, 1
P00, Trade, 30412.808, 104, P00, S19, 1
P00, Trade, 30416.000, 109, P00, B06, 1
P00, Trade, 30418.750, 108, P00, S14, 1
P00, Trade, 30428.769, 104, P00, B09, 1
P00, Trade, 30433.519, 103, P00, S20, 1
P00, Trade, 30440.154, 102, P00, B19, 1
P00, Trade, 30447.038, 102, P00, S00, 1
P00, Trade, 30455.308, 106, P00, B06, 1
P00, Trade, 30465.962, 102, P00, S23, 1
P00, Trade, 30473.058, 109, P00, B09, 1
P00, Trade, 30474.731, 105, P00, S00, 1
P00, Trade, 30481.250, 105, P00, B19, 1
P00, Trade, 30484.654, 103, P00, S03, 1
P00, Trade, 30491.500, 113, P00, B23, 1
P00, Trade, 30499.923, 100, P00, S09, 1
P00, Trade, 30507.750, 104, P00, B18, 1
P00, Trade, 30511.962, 99, P00, S06, 1
P00, Trade, 30516.538, 105, P00, B11, 1
P00, Trade, 30523.423, 98, P00, S23, 1
P00, Trade, 30526.346, 101, B17, P00, 1
P00, Trade, 30531.712, 102, P00, S09, 1
P00, Trade, 30548.038, 109, P00, B19, 1
P00, Trade, 30555.154, 101, P00, S03, 1
P00, Trade, 30559.827, 104, P00, B03, 1
P00, Trade, 30565.462, 108, P00, S01, 1
P00, Trade, 30573.808, 107, P00, B22, 1
P00, Trade, 30578.308, 103, P00, S24, 1
P00, Trade, 30583.442, 108, P00, B10, 1
P00, Trade, 30588.192, 105, P00, S21, 1
P00, Trade, 30594.519, 106, P00, B11, 1
P00, Trade, 30598.385, 101, P00, S13, 1
P00, Trade, 30605.462, 108, P00, B20, 1
P00, Trade, 30608.750, 108, P00, S05, 1
P00, Trade, 30615.346, 106, P00, B05, 1
P00, Trade, 30621.885, 111, P00, S05, 1
P00, Trade, 30625.154, 111, P00, B13, 1
P00, Trade, 30627.962, 112, P00, S06, 1
P00, Trade, 30631.712, 106, P00, B11, 1
P00, Trade, 30633.192, 103, P00, S18, 1
P00, Trade, 30636.808, 104, P00, B10, 1
P00, Trade, 30640.038, 103, P00, S00, 1
P00, Trade, 30642.385, 104, P00, B17, 1
P00, Trade, 30645.115, 102, P00, S03, 1
P00, Trade, 30646.538, 106, P00, B01, 1
P00, Trade, 30657.577, 100, P00, S18, 1
P00, Trade, 30659.577, 102, P00, B04, 1
P00, Trade, 30661.404, 103, P00, S01, 1
P00, Trade, 30664.654, 104, P00, B07, 1
P00, Trade, 30672.808, 103, P00, S14, 1
P00, Trade, 30674.750, 114, P00, B09, 1
P00, Trade, 30680.692, 97, P00, S11, 1
P00, Trade, 30682.962, 102, P00, B06, 1
P00, Trade, 30687.308, 107, P00, S22, 1
P00, Trade, 30691.750, 100, P00, B07, 1
P00, Trade, 30695.731, 98, P00, S00, 1
P00, Trade, 30699.038, 100, P00, B06, 1
P00, Trade, 30708.308, 101, P00, S11, 1
P00, Trade, 30718.212, 103, P00, B03, 1
P00, Trade, 30722.692, 102, P00, S02, 1
P00, Trade, 30726.808, 110, P00, B17, 1
P00, Trade, 30732.442, 107, P00, S17, 1
P00, Trade, 30741.692, 105, P00, B19, 1
P00, Trade, 30750.769, 111, P00, S19, 1
P00, Trade, 30763.654, 108, P00, B08, 1
P00, Trade, 30767.808, 102, P00, S01, 1
P00, Trade, 30773.154, 102, P00, B21, 1
P00, Trade, 30775.346, 102, P00, S16, 1
P00, Trade, 30780.404, 105, P00, B18, 1
P00, Trade, 30782.712, 106, P00, S07, 1
P00, Trade, 30791.404, 105, P00, B13, 1
P00, Trade, 30794.808, 106, P00, S24, 1
P00, Trade, 30803.827, 105, P00, B01, 1
P00, Trade, 30808.692, 110, P00, S23, 1
P00, Trade, 30818.385, 105, P00, B11, 1
