B00, 100
B00, Trade, 84973.923, 109, P00, B00, 1
P00, Trade, 18169.000, 160, P00, S24, 1
P00, Trade, 18180.538, 160, P00, B22, 1
P00, Trade, 18193.000, 156, P00, S16, 1
P00, Trade, 18202.788, 159, P00, B18, 1
P00, Trade, 18206.231, 158, P00, S13, 1
P00, Trade, 18215.115, 159, P00, B21, 1
P00, Trade, 18218.635, 154, P00, S14, 1
P00, Trade, 18222.442, 157, P00, B17, 1
P00, Trade, 18224.635, 158, P00, S07, 1
P00, Trade, 18229.923, 159, P00, B07, 1
P00, Trade, 18234.692, 154, P00, S10, 1
P00, Trade, 18245.769, 160, P00, B22, 1
P00, Trade, 18247.750, 155, P00, S11, 1
P00, Trade, 18252.635, 160, P00, B16, 1
P00, Trade, 18254.269, 159, P00, S18, 1
P00, Trade, 18264.558, 160, P00, B06, 1
P00, Trade, 18268.385, 158, P00, S17, 1
P00, Trade, 18274.250, 160, P00, B07, 1
P00, Trade, 18275.500, 158, P00, S10, 1
P00, Trade, 18285.635, 167, P00, B17, 1
P00, Trade, 18289.596, 160, P00, S02, 1
P00, Trade, 18291.250, 161, P00, B24, 1
P00, Trade, 18298.808, 161, P00, S05, 1
P00, Trade, 18304.981, 162, P00, B08, 1
P00, Trade, 18309.423, 160, P00, S19, 1
P00, Trade, 18316.558, 155, P00, B17, 1
P00, Trade, 18331.423, 153, P00, S04, 1
P00, Trade, 18337.269, 158, P00, B21, 1
P00, Trade, 18347.788, 156, P00, S05, 1
P00, Trade, 18357.538, 156, B13, P00, 1
P00, Trade, 18360.077, 156, P00, S05, 1
P00, Trade, 18374.577, 150, P00, B06, 1
P00, Trade, 18380.808, 150, P00, S08, 1
P00, Trade, 18383.404, 161, B00, P00, 1
P00, Trade, 18391.769, 164, P00, S10, 1
P00, Trade, 18394.519, 165, P00, B05, 1
P00, Trade, 18403.673, 153, P00, S14, 1
P00, Trade, 18406.058, 153, P00, B06, 1
P00, Trade, 18420.942, 158, P00, S04, 1
P00, Trade, 18424.173, 162, P00, B06, 1
P00, Trade, 18429.231, 158, P00, S04, 1
P00, Trade, 18434.500, 156, P00, B07, 1
P00, Trade, 18439.846, 160, P00, S02, 1
P00, Trade, 18446.269, 157, P00, B07, 1
P00, Trade, 18454.365, 162, P00, S19, 1
P00, Trade, 18456.365, 164, P00, B21, 1
P00, Trade, 18467.596, 162, P00, S06, 1
P00, Trade, 18472.423, 159, P00, B17, 1
P00, Trade, 18475.346, 152, P00, S22, 1
P00, Trade, 18476.827, 155, P00, B04, 1
P00, Trade, 18483.231, 158, P00, S01, 1
P00, Trade, 18489.000, 162, P00, B09, 1
P00, Trade, 18501.077, 159, P00, S05, 1
P00, Trade, 18503.769, 162, P00, B03, 1
P00, Trade, 18505.923, 158, P00, S09, 1
P00, Trade, 18507.846, 164, P00, B15, 1
P00, Trade, 18511.269, 161, P00, S12, 1
P00, Trade, 18522.212, 158, P00, B12, 1
P00, Trade, 18523.519, 157, P00, S01, 1
P00, Trade, 18528.654, 162, P00, B22, 1
P00, Trade, 18535.019, 163, P00, S18, 1
P00, Trade, 18543.346, 164, P00, B06, 1
P00, Trade, 18553.615, 154, P00, S08, 1
P00, Trade, 18560.115, 159, P00, B15, 1
P00, Trade, 18566.577, 158, P00, S24, 1
P00, Trade, 18571.750, 160, P00, B06, 1
P00, Trade, 18582.231, 160, P00, S05, 1
P00, Trade, 18588.885, 159, P00, B19, 1
P00, Trade, 18596.077, 157, P00, S17, 1
P00, Trade, 18598.096, 162, P00, B20, 1
P00, Trade, 18602.923, 153, P00, S16, 1
P00, Trade, 18605.885, 154, P00, B08, 1
P00, Trade, 18610.154, 162, P00, S23, 1
P00, Trade, 18622.250, 162, P00, B21, 1
P00, Trade, 18624.308, 160, P00, S04, 1
P00, Trade, 18627.846, 165, P00, B00, 1
P00, Trade, 18648.058, 164, P00, S18, 1
P00, Trade, 18654.077, 159, P00, B06, 1
P00, Trade, 18662.615, 158, P00, S10, 1
P00, Trade, 18669.346, 157, P00, B15, 1
P00, Trade, 18674.692, 154, P00, S22, 1
P00, Trade, 18677.269, 164, P00, B16, 1
P00, Trade, 18685.462, 162, P00, S11, 1
P00, Trade, 18693.846, 158, P00, B00, 1
P00, Trade, 18703.231, 160, P00, S15, 1
P00, Trade, 18711.442, 151, P00, P01, 1
P00, Trade, 18720.019, 161, P00, S18, 1
P00, Trade, 18727.846, 162, P00, B21, 1
P00, Trade, 18744.135, 159, P00, S19, 1
P00, Trade, 18747.885, 158, P00, B10, 1
P00, Trade, 18756.827, 161, P00, S08, 1
P00, Trade, 18760.250, 168, P00, B14, 1
P00, Trade, 18762.288, 165, P00, S18, 1
P00, Trade, 18768.846, 163, B08, P00, 1
P00, Trade, 18770.769, 163, P00, S17, 1
P00, Trade, 18781.558, 157, P00, B07, 1
P00, Trade, 18789.192, 161, S02, P00, 1
P00, Trade, 18796.115, 161, P00, B08, 1
P00, Trade, 18798.904, 163, P00, S18, 1
P00, Trade, 18804.865, 159, P00, B05, 1
P00, Trade, 18815.885, 158, P00, S01, 1
P00, Trade, 18817.827, 163, P00, B15, 1
P00, Trade, 18824.115, 160, P00, S21, 1
P00, Trade, 18830.135, 162, P00, B12, 1
P00, Trade, 18834.596, 162, P00, S19, 1
P00, Trade, 18842.365, 160, P00, B01, 1
P00, Trade, 18848.865, 158, P00, S18, 1
P00, Trade, 18852.942, 158, P00, B17, 1
P00, Trade, 18859.423, 159, P00, S21, 1
P00, Trade, 18863.346, 164, P00, B12, 1
P00, Trade, 18866.615, 161, P00, S16, 1
P00, Trade, 18871.288, 161, P00, B24, 1
P00, Trade, 18876.500, 152, P00, S19, 1
P00, Trade, 18878.096, 159, P00, B04, 1
P00, Trade, 18884.038, 159, P00, S22, 1
P00, Trade, 18888.346, 162, P00, B20, 1
P00, Trade, 18894.462, 166, P00, S00, 1
P00, Trade, 18895.808, 167, P00, B01, 1
P00, Trade, 18903.154, 167, P00, S18, 1
P00, Trade, 18910.000, 162, P00, B18, 1
P00, Trade, 18915.942, 161, P00, S01, 1
P00, Trade, 18920.212, 163, P00, B02, 1
P00, Trade, 18922.865, 161, P00, S15, 1
P00, Trade, 18930.500, 164, P00, B15, 1
P00, Trade, 18935.192, 158, P00, S18, 1
P00, Trade, 18939.385, 156, P00, B23, 1
P00, Trade, 18949.288, 158, P00, S18, 1
P00, Trade, 18950.538, 162, P00, B04, 1
P00, Trade, 18951.750, 159, P00, S16, 1
P00, Trade, 18967.673, 157, P00, B08, 1
P00, Trade, 18973.308, 156, P00, S08, 1
P00, Trade, 18974.135, 162, B18, P00, 1
P00, Trade, 18981.808, 157, P00, S12, 1
P00, Trade, 18990.308, 165, P00, B06, 1
P00, Trade, 18995.519, 162, P00, S14, 1
P00, Trade, 18996.923, 163, P00, B17, 1
P00, Trade, 19003.635, 155, P00, S05, 1
P00, Trade, 19012.635, 161, P00, B06, 1
P00, Trade, 19016.808, 158, P00, S23, 1
P00, Trade, 19018.615, 159, P00, B12, 1
P00, Trade, 19022.442, 161, P00, S22, 1
P00, Trade, 19027.615, 162, P00, B21, 1
P00, Trade, 19033.231, 158, P00, S22, 1
P00, Trade, 19038.269, 163, P00, B11, 1
P00, Trade, 19044.712, 154, P00, S10, 1
P00, Trade, 19051.019, 161, P00, B05, 1
P00, Trade, 19057.962, 163, P00, S19, 1
P00, Trade, 19060.096, 164, P00, B00, 1
P00, Trade, 19072.673, 165, P00, S16, 1
P00, Trade, 19089.154, 160, P00, B16, 1
P00, Trade, 19096.327, 160, P00, S00, 1
P00, Trade, 19102.192, 168, P00, B24, 1
P00, Trade, 19116.904, 156, P00, S00, 1
P00, Trade, 19130.192, 165, P00, B16, 1
P00, Trade, 19133.115, 164, P00, S12, 1
P00, Trade, 19142.327, 159, P00, B07, 1
P00, Trade, 19151.808, 158, P00, S10, 1
P00, Trade, 19160.942, 162, P00, B07, 1
P00, Trade, 19172.731, 155, P00, S12, 1
P00, Trade, 19176.615, 165, P00, B11, 1
P00, Trade, 19185.519, 157, P00, S18, 1
P00, Trade, 19188.865, 163, P00, B19, 1
P00, Trade, 19192.692, 161, P00, S15, 1
P00, Trade, 19199.231, 163, P00, B07, 1
P00, Trade, 19201.923, 159, P00, S17, 1
P00, Trade, 19210.865, 162, P00, B24, 1
P00, Trade, 19218.096, 158, P00, S02, 1
P00, Trade, 19221.404, 158, P00, B22, 1
P00, Trade, 19224.000, 162, P00, S21, 1
P00, Trade, 19232.077, 160, P00, B24, 1
P00, Trade, 19236.712, 154, P00, S11, 1
P00, Trade, 19240.712, 156, P00, B07, 1
P00, Trade, 19247.365, 158, P00, S13, 1
P00, Trade, 19251.712, 161, P00, B24, 1
P00, Trade, 19256.808, 158, P00, S24, 1
P00, Trade, 19258.615, 160, P00, B05, 1
P00, Trade, 19265.154, 162, P00, S18, 1
P00, Trade, 19268.500, 165, P00, B01, 1
P00, Trade, 19275.288, 167, P00, S17, 1
P00, Trade, 19279.846, 158, P00, B07, 1
P00, Trade, 19288.462, 160, P00, S17, 1
P00, Trade, 19294.731, 160, P00, B24, 1
P00, Trade, 19301.019, 157, P00, S06, 1
P00, Trade, 19302.942, 159, P00, B21, 1
P00, Trade, 19308.750, 158, P00, S21, 1
P00, Trade, 19314.250, 160, P00, B14, 1
P00, Trade, 19319.481, 161, P00, S19, 1
P00, Trade, 19328.135, 163, P00, B15, 1
P00, Trade, 19348.231, 162, P00, S15, 1
P00, Trade, 19352.192, 164, P00, B16, 1
P00, Trade, 19362.481, 165, P00, S10, 1
P00, Trade, 19368.788, 160, P00, B19, 1
P00, Trade, 19375.231, 155, P00, S22, 1
P00, Trade, 19387.481, 151, P00, B14, 1
P00, Trade, 19399.038, 160, P00, S11, 1
P00, Trade, 19404.423, 165, P00, B02, 1
P00, Trade, 19409.212, 164, P00, S15, 1
P00, Trade, 19413.615, 165, P00, B14, 1
P00, Trade, 19415.519, 166, P00, S11, 1
P00, Trade, 19426.058, 155, P00, B22, 1
P00, Trade, 19433.462, 164, P00, S01, 1
P00, Trade, 19438.250, 160, P00, B14, 1
P00, Trade, 19445.404, 161, P00, S04, 1
P00, Trade, 19451.346, 164, P00, B24, 1
P00, Trade, 19454.019, 163, P00, S15, 1
P00, Trade, 19454.519, 168, P00, B04, 1
P00, Trade, 19464.442, 159, P00, S01, 1
P00, Trade, 19467.712, 161, P00, B11, 1
P00, Trade, 19469.038, 160, P00, S09, 1
P00, Trade, 19473.827, 163, P00, B21, 1
P00, Trade, 19479.231, 157, P00, S21, 1
P00, Trade, 19485.135, 159, P00, B07, 1
P00, Trade, 19489.500, 156, P00, S09, 1
P00, Trade, 19493.769, 160, P00, B06, 1
P00, Trade, 19494.500, 162, P00, S06, 1
P00, Trade, 19496.846, 168, P00, B09, 1
P00, Trade, 19498.250, 162, P00, S10, 1
P00, Trade, 19510.885, 165, P00, B08, 1
P00, Trade, 19511.481, 162, P00, S08, 1
P00, Trade, 19520.308, 166, P00, B07, 1
P00, Trade, 19526.135, 159, P00, S02, 1
P00, Trade, 19528.846, 160, P00, B06, 1
P00, Trade, 19530.808, 157, P00, S10, 1
P00, Trade, 19537.365, 160, P00, B14, 1
P00, Trade, 19541.135, 156, P00, S18, 1
P00, Trade, 19543.269, 162, P00, B07, 1
P00, Trade, 19550.904, 157, P00, S21, 1
P00, Trade, 19554.077, 163, P00, B08, 1
P00, Trade, 19566.519, 155, P00, S03, 1
P00, Trade, 19568.808, 159, P00, B07, 1
P00, Trade, 19571.327, 159, P00, S00, 1
P00, Trade, 19572.962, 163, P00, B21, 1
P00, Trade, 19583.481, 158, P00, S22, 1
P00, Trade, 19588.538, 158, P00, B16, 1
P00, Trade, 19594.058, 164, P00, S21, 1
P00, Trade, 19600.846, 167, P00, B01, 1
P00, Trade, 19606.423, 163, P00, S09, 1
P00, Trade, 19613.615, 168, P00, B06, 1
P00, Trade, 19615.500, 166, P00, S13, 1
P00, Trade, 19625.404, 164, P00, B24, 1
P00, Trade, 19626.615, 159, P00, S21, 1
P00, Trade, 19634.288, 167, P00, B19, 1
P00, Trade, 19639.385, 167, P00, S11, 1
P00, Trade, 19649.269, 168, P00, B03, 1
P00, Trade, 19656.865, 168, P00, S06, 1
P00, Trade, 19662.519, 169, P00, B07, 1
P00, Trade, 19668.019, 161, P00, S05, 1
P00, Trade, 19675.654, 162, P00, B03, 1
P00, Trade, 19683.365, 161, P00, S05, 1
P00, Trade, 19688.115, 167, P00, B22, 1
P00, Trade, 19690.788, 165, P00, S13, 1
P00, Trade, 19694.808, 165, P00, B00, 1
P00, Trade, 19696.923, 161, P00, S08, 1
P00, Trade, 19705.808, 161, P00, B07, 1
P00, Trade, 19712.558, 162, P00, S12, 1
P00, Trade, 19720.538, 167, P00, B19, 1
P00, Trade, 19726.231, 159, P00, S09, 1
P00, Trade, 19732.404, 166, P00, B24, 1
P00, Trade, 19737.481, 170, P00, S08, 1
P00, Trade, 19747.750, 165, P00, B17, 1
P00, Trade, 19755.635, 161, P00, S16, 1
P00, Trade, 19760.519, 161, P00, B17, 1
P00, Trade, 19763.615, 162, P00, S03, 1
P00, Trade, 19779.635, 165, P00, B12, 1
P00, Trade, 19784.442, 159, P00, S21, 1
P00, Trade, 19793.904, 160, P00, B09, 1
P00, Trade, 19800.731, 164, P00, S01, 1
P00, Trade, 19802.212, 166, P00, B21, 1
P00, Trade, 19805.615, 166, P00, S22, 1
P00, Trade, 19822.481, 165, P00, B17, 1
P00, Trade, 19824.077, 162, P00, S17, 1
P00, Trade, 19831.019, 164, P00, B17, 1
P00, Trade, 19838.192, 163, P00, S01, 1
P00, Trade, 19846.423, 156, B13, P00, 1
P00, Trade, 19857.038, 160, P00, S11, 1
P00, Trade, 19866.058, 161, P00, B06, 1
P00, Trade, 19870.538, 162, P00, S12, 1
P00, Trade, 19874.962, 165, P00, B14, 1
P00, Trade, 19878.769, 162, P00, S00, 1
P00, Trade, 19880.154, 165, P00, B07, 1
P00, Trade, 19884.019, 160, P00, S09, 1
P00, Trade, 19891.481, 159, P00, B12, 1
P00, Trade, 19903.019, 164, P00, S00, 1
P00, Trade, 19909.096, 164, P00, B11, 1
P00, Trade, 19918.115, 165, P00, S03, 1
P00, Trade, 19922.365, 177, P00, B12, 1
P00, Trade, 19925.250, 167, P00, S24, 1
P00, Trade, 19931.692, 170, P00, B04, 1
P00, Trade, 19941.538, 161, P00, S15, 1
P00, Trade, 19948.096, 160, P00, B18, 1
P00, Trade, 19950.442, 159, P00, S15, 1
P00, Trade, 19958.692, 164, P00, B21, 1
P00, Trade, 19962.788, 159, P00, S21, 1
P00, Trade, 19966.269, 165, P00, B12, 1
P00, Trade, 19968.077, 160, P00, S09, 1
P00, Trade, 19970.154, 162, P00, B24, 1
P00, Trade, 19973.231, 160, P00, S12, 1
P00, Trade, 19980.442, 166, P00, B06, 1
P00, Trade, 19988.135, 160, P00, S10, 1
P00, Trade, 20000.192, 162, P00, B15, 1
P00, Trade, 20004.288, 157, P00, S03, 1
P00, Trade, 20018.212, 164, P00, B11, 1
P00, Trade, 20022.250, 163, P00, S12, 1
P00, Trade, 20025.750, 164, P00, B15, 1
P00, Trade, 20032.096, 161, P00, S21, 1
P00, Trade, 20036.731, 163, P00, B18, 1
P00, Trade, 20044.058, 161, P00, S01, 1
P00, Trade, 20050.308, 162, P00, B04, 1
P00, Trade, 20052.212, 161, P00, S07, 1
P00, Trade, 20059.615, 165, P00, B08, 1
P00, Trade, 20061.173, 163, P00, S24, 1
P00, Trade, 20062.962, 168, P00, B04, 1
P00, Trade, 20065.750, 164, P00, S14, 1
P00, Trade, 20073.654, 160, P00, B17, 1
P00, Trade, 20082.365, 161, P00, S14, 1
P00, Trade, 20088.365, 165, P00, B04, 1
P00, Trade, 20092.712, 158, P00, S15, 1
P00, Trade, 20097.596, 164, P00, B06, 1
P00, Trade, 20101.288, 162, P00, S13, 1
P00, Trade, 20105.058, 165, P00, B23, 1
P00, Trade, 20107.577, 163, P00, S21, 1
P00, Trade, 20116.365, 163, P00, B08, 1
P00, Trade, 20123.558, 158, P00, S19, 1
P00, Trade, 20126.962, 162, P00, B12, 1
P00, Trade, 20131.962, 161, P00, S11, 1
P00, Trade, 20137.635, 161, P00, B17, 1
P00, Trade, 20139.154, 159, P00, S20, 1
P00, Trade, 20142.827, 159, P00, B21, 1
P00, Trade, 20150.192, 161, P00, S15, 1
P00, Trade, 20153.385, 165, B21, P00, 1
P00, Trade, 20157.404, 166, P00, S03, 1
P00, Trade, 20168.038, 162, P00, B19, 1
P00, Trade, 20171.519, 162, P00, S20, 1
P00, Trade, 20178.788, 166, P00, B14, 1
P00, Trade, 20181.327, 161, P00, S09, 1
P00, Trade, 20183.404, 163, P00, B21, 1
P00, Trade, 20186.558, 162, P00, S05, 1
P00, Trade, 20193.346, 159, P00, B05, 1
P00, Trade, 20196.173, 162, P00, S08, 1
P00, Trade, 20202.385, 159, P00, B02, 1
P00, Trade, 20203.635, 159, P00, S03, 1
P00, Trade, 20205.288, 163, B05, P00, 1
P00, Trade, 20208.269, 162, P00, S08, 1
P00, Trade, 20212.692, 163, P00, B07, 1
P00, Trade, 20223.308, 165, P00, S11, 1
P00, Trade, 20224.827, 166, P00, B06, 1
P00, Trade, 20228.385, 163, P00, S17, 1
P00, Trade, 20231.615, 166, P00, B05, 1
P00, Trade, 20234.885, 162, P00, S08, 1
P00, Trade, 20238.769, 163, P00, B09, 1
P00, Trade, 20245.212, 165, P00, S24, 1
P00, Trade, 20245.885, 168, P00, B16, 1
P00, Trade, 20249.923, 167, P00, S07, 1
P00, Trade, 20253.885, 167, P00, B04, 1
P00, Trade, 20256.692, 165, P00, S21, 1
P00, Trade, 20261.500, 164, B17, P00, 1
P00, Trade, 20264.635, 160, P00, S10, 1
P00, Trade, 20266.596, 165, P00, B05, 1
P00, Trade, 20273.827, 166, P00, S01, 1
P00, Trade, 20280.962, 171, P00, B01, 1
P00, Trade, 20288.731, 161, P00, S08, 1
P00, Trade, 20294.846, 161, P00, B19, 1
P00, Trade, 20298.231, 165, P00, S16, 1
P00, Trade, 20299.750, 164, P00, B03, 1
P00, Trade, 20302.577, 165, P00, S21, 1
P00, Trade, 20305.808, 167, P00, B21, 1
P00, Trade, 20307.423, 163, P00, S12, 1
P00, Trade, 20311.788, 160, P00, B07, 1
P00, Trade, 20315.173, 165, P00, S02, 1
P00, Trade, 20317.923, 167, P00, B06, 1
P00, Trade, 20324.212, 163, P00, S19, 1
P00, Trade, 20332.500, 168, P00, B22, 1
P00, Trade, 20338.577, 164, P00, S20, 1
P00, Trade, 20348.000, 164, P00, B14, 1
P00, Trade, 20357.596, 163, P00, S06, 1
P00, Trade, 20364.038, 165, P00, B09, 1
P00, Trade, 20377.673, 162, P00, S08, 1
P00, Trade, 20384.962, 164, P00, B17, 1
P00, Trade, 20391.365, 167, P00, S13, 1
P00, Trade, 20394.019, 163, B13, P00, 1
P00, Trade, 20397.538, 167, P00, S10, 1
P00, Trade, 20398.673, 168, P00, B05, 1
P00, Trade, 20403.885, 162, P00, S08, 1
P00, Trade, 20414.962, 162, P00, B08, 1
P00, Trade, 20417.019, 160, P00, S08, 1
P00, Trade, 20425.269, 167, P00, B21, 1
P00, Trade, 20431.135, 161, P00, S03, 1
P00, Trade, 20437.231, 165, P00, B07, 1
P00, Trade, 20442.865, 167, P00, S10, 1
P00, Trade, 20443.885, 161, P00, B23, 1
P00, Trade, 20450.404, 154, P00, S19, 1
P00, Trade, 20451.558, 155, P00, B09, 1
P00, Trade, 20461.500, 164, P00, S22, 1
P00, Trade, 20473.942, 163, P00, B17, 1
P00, Trade, 20477.500, 159, P00, S09, 1
P00, Trade, 20478.577, 163, P00, B00, 1
P00, Trade, 20485.846, 157, P00, S21, 1
P00, Trade, 20493.019, 162, P00, B05, 1
P00, Trade, 20495.769, 158, P00, S08, 1
P00, Trade, 20498.654, 163, P00, B06, 1
P00, Trade, 20503.000, 163, P00, S11, 1
P00, Trade, 20505.519, 170, P00, B03, 1
P00, Trade, 20512.442, 161, P00, S04, 1
P00, Trade, 20517.519, 162, P00, B04, 1
P00, Trade, 20519.577, 158, P00, S06, 1
P00, Trade, 20538.288, 167, P00, B05, 1
P00, Trade, 20543.885, 161, S16, P00, 1
P00, Trade, 20549.096, 161, P00, B11, 1
P00, Trade, 20556.577, 162, P00, S12, 1
P00, Trade, 20558.096, 167, P00, B14, 1
P00, Trade, 20569.327, 162, P00, S08, 1
P00, Trade, 20573.019, 165, P00, B05, 1
P00, Trade, 20585.865, 167, P00, S18, 1
P00, Trade, 20592.288, 161, P00, B13, 1
P00, Trade, 20599.538, 159, P00, S08, 1
P00, Trade, 20605.442, 164, P00, B21, 1
P00, Trade, 20612.538, 163, P00, S22, 1
P00, Trade, 20617.885, 168, P00, B24, 1
P00, Trade, 20624.731, 161, P00, S05, 1
P00, Trade, 20633.423, 163, P00, B01, 1
P00, Trade, 20642.885, 165, P00, S20, 1
P00, Trade, 20649.500, 159, P00, B17, 1
P00, Trade, 20654.058, 164, P00, S14, 1
P00, Trade, 20661.192, 168, P00, B08, 1
P00, Trade, 20669.731, 160, P00, S08, 1
P00, Trade, 20672.250, 163, P00, B09, 1
P00, Trade, 20681.365, 161, P00, S18, 1
P00, Trade, 20688.962, 165, P00, B14, 1
P00, Trade, 20695.500, 163, P00, S11, 1
P00, Trade, 20706.154, 168, P00, B17, 1
P00, Trade, 20713.154, 161, P00, S01, 1
P00, Trade, 20727.000, 163, P00, B07, 1
P00, Trade, 20728.942, 163, P00, S12, 1
P00, Trade, 20731.135, 164, P00, B07, 1
P00, Trade, 20735.365, 165, P00, S02, 1
P00, Trade, 20739.635, 165, P00, B20, 1
P00, Trade, 20746.365, 162, P00, S13, 1
P00, Trade, 20752.788, 166, P00, B19, 1
P00, Trade, 20756.538, 163, P00, S19, 1
P00, Trade, 20759.865, 160, P00, B17, 1
P00, Trade, 20769.212, 166, P00, S03, 1
P00, Trade, 20777.635, 166, P00, B00, 1
P00, Trade, 20785.250, 157, P00, S05, 1
P00, Trade, 20795.096, 168, P00, B06, 1
P00, Trade, 20800.923, 163, P00, S02, 1
P00, Trade, 20801.808, 164, P00, B08, 1
P00, Trade, 20807.962, 163, P00, S20, 1
P00, Trade, 20810.808, 163, P00, B09, 1
P00, Trade, 20817.058, 165, P00, S13, 1
P00, Trade, 20821.846, 166, P00, B14, 1
P00, Trade, 20828.231, 157, P00, S22, 1
P00, Trade, 20841.327, 160, P00, B17, 1
P00, Trade, 20843.038, 159, P00, S17, 1
P00, Trade, 20845.750, 160, P00, B22, 1
P00, Trade, 20852.423, 166, P00, S05, 1
P00, Trade, 20859.750, 168, P00, B09, 1
P00, Trade, 20867.808, 184, P00, S18, 1
P00, Trade, 20877.481, 165, P00, B06, 1
P00, Trade, 20886.058, 159, P00, S10, 1
P00, Trade, 20889.385, 162, B13, P00, 1
P00, Trade, 20892.038, 162, P00, S17, 1
P00, Trade, 20899.827, 164, P00, B17, 1
P00, Trade, 20909.962, 162, P00, S10, 1
P00, Trade, 20912.750, 164, P00, B14, 1
P00, Trade, 20914.442, 160, P00, S19, 1
P00, Trade, 20917.115, 163, P00, B11, 1
P00, Trade, 20925.096, 168, S12, P00, 1
P00, Trade, 20935.692, 166, P00, B04, 1
P00, Trade, 20945.000, 167, P00, S16, 1
P00, Trade, 20946.250, 168, P00, B08, 1
P00, Trade, 20951.442, 162, P00, S16, 1
P00, Trade, 20954.250, 164, P00, B21, 1
P00, Trade, 20961.154, 168, P00, S09, 1
P00, Trade, 20967.212, 164, P00, B06, 1
P00, Trade, 20971.538, 166, P00, S14, 1
P00, Trade, 20972.615, 167, P00, B13, 1
P00, Trade, 20974.615, 165, P00, S17, 1
P00, Trade, 20978.250, 170, P00, B17, 1
P00, Trade, 20984.981, 160, P00, S19, 1
P00, Trade, 20993.115, 160, P00, B06, 1
P00, Trade, 21002.981, 168, P00, S22, 1
P00, Trade, 21005.712, 169, P00, B09, 1
P00, Trade, 21012.212, 161, P00, S18, 1
P00, Trade, 21016.731, 159, P00, B00, 1
P00, Trade, 21020.731, 157, P00, S21, 1
P00, Trade, 21028.231, 161, P00, B05, 1
P00, Trade, 21032.519, 157, P00, S18, 1
P00, Trade, 21041.981, 157, P00, B21, 1
P00, Trade, 21048.385, 164, P00, S14, 1
P00, Trade, 21053.096, 162, P00, B06, 1
P00, Trade, 21061.192, 167, P00, S08, 1
P00, Trade, 21068.000, 160, P00, B02, 1
P00, Trade, 21077.808, 159, P00, S17, 1
P00, Trade, 21079.250, 161, P00, B03, 1
P00, Trade, 21085.115, 165, P00, S10, 1
P00, Trade, 21093.154, 167, P00, B01, 1
P00, Trade, 21097.019, 163, P00, S09, 1
P00, Trade, 21101.712, 166, P00, B01, 1
P00, Trade, 21104.077, 161, P00, S14, 1
P00, Trade, 21113.231, 161, P00, B15, 1
P00, Trade, 21116.192, 158, P00, S04, 1
P00, Trade, 21131.577, 162, P00, B11, 1
P00, Trade, 21136.000, 161, P00, S05, 1
P00, Trade, 21141.462, 163, P00, B02, 1
P00, Trade, 21151.423, 167, P00, S18, 1
P00, Trade, 21156.462, 163, P00, B06, 1
P00, Trade, 21160.596, 160, P00, S05, 1
P00, Trade, 21163.654, 159, P00, B04, 1
P00, Trade, 21167.269, 161, P00, S12, 1
P00, Trade, 21175.135, 168, P00, B21, 1
P00, Trade, 21178.808, 165, P00, S08, 1
P00, Trade, 21182.154, 166, P00, B00, 1
P00, Trade, 21182.596, 166, P00, S12, 1
P00, Trade, 21186.308, 167, P00, B02, 1
P00, Trade, 21191.500, 158, P00, S05, 1
P00, Trade, 21199.077, 166, P00, B07, 1
P00, Trade, 21202.692, 153, P00, S08, 1
P00, Trade, 21208.346, 161, P00, B04, 1
P00, Trade, 21216.462, 165, P00, S18, 1
P00, Trade, 21223.500, 157, P00, B21, 1
P00, Trade, 21231.096, 165, P00, S08, 1
P00, Trade, 21235.250, 166, P00, B07, 1
P00, Trade, 21240.173, 163, P00, S18, 1
P00, Trade, 21247.346, 168, P00, B17, 1
P00, Trade, 21259.962, 163, P00, S08, 1
P00, Trade, 21264.327, 167, P00, B00, 1
P00, Trade, 21271.923, 159, P00, S24, 1
P00, Trade, 21275.154, 160, P00, B17, 1
P00, Trade, 21283.750, 168, P00, S17, 1
P00, Trade, 21289.423, 165, P00, B04, 1
P00, Trade, 21292.692, 161, P00, S23, 1
P00, Trade, 21296.981, 165, P00, B05, 1
P00, Trade, 21304.538, 168, P00, S08, 1
P00, Trade, 21311.231, 163, P00, B22, 1
P00, Trade, 21315.942, 158, P00, S20, 1
P00, Trade, 21331.577, 162, P00, B06, 1
P00, Trade, 21335.096, 160, P00, S18, 1
P00, Trade, 21342.538, 161, P00, B17, 1
P00, Trade, 21347.000, 162, P00, S12, 1
P00, Trade, 21350.712, 166, P00, B14, 1
P00, Trade, 21351.615, 161, P00, S05, 1
P00, Trade, 21357.231, 168, P00, B21, 1
P00, Trade, 21360.096, 167, P00, S12, 1
P00, Trade, 21369.673, 155, P00, B04, 1
P00, Trade, 21372.038, 151, P00, S06, 1
P00, Trade, 21377.404, 160, P00, B14, 1
P00, Trade, 21385.596, 163, P00, S14, 1
P00, Trade, 21388.442, 169, P00, B07, 1
P00, Trade, 21392.288, 165, P00, S06, 1
P00, Trade, 21398.038, 162, P00, B04, 1
P00, Trade, 21402.058, 160, P00, S22, 1
P00, Trade, 21409.442, 171, P00, B24, 1
P00, Trade, 21411.538, 172, P00, S18, 1
P00, Trade, 21416.635, 170, P00, B18, 1
P00, Trade, 21424.692, 160, P00, S22, 1
P00, Trade, 21430.558, 160, P00, B07, 1
P00, Trade, 21440.962, 162, P00, S17, 1
P00, Trade, 21444.154, 163, P00, B05, 1
