B00, 100
B00, Trade, 84930.135, 105, P01, B00, 1
P01, Trade, 43746.192, 161, P01, S24, 1
P01, Trade, 43750.577, 163, P01, B18, 1
P01, Trade, 43753.096, 163, P01, S22, 1
P01, Trade, 43756.173, 169, P01, B00, 1
P01, Trade, 43761.442, 162, P01, S15, 1
P01, Trade, 43768.288, 164, P01, B17, 1
P01, Trade, 43777.192, 160, P01, S19, 1
P01, Trade, 43781.712, 160, P01, B23, 1
P01, Trade, 43786.577, 159, P01, S22, 1
P01, Trade, 43787.865, 161, P01, B13, 1
P01, Trade, 43793.019, 161, P01, S05, 1
P01, Trade, 43797.173, 170, P01, B00, 1
P01, Trade, 43799.731, 160, P01, S01, 1
P01, Trade, 43803.462, 173, P01, B12, 1
P01, Trade, 43808.519, 168, P01, S22, 1
P01, Trade, 43813.462, 167, P01, B16, 1
P01, Trade, 43816.000, 167, P01, S07, 1
P01, Trade, 43822.288, 162, P01, B06, 1
P01, Trade, 43828.365, 167, P01, S03, 1
P01, Trade, 43830.635, 166, P01, B16, 1
P01, Trade, 43835.865, 159, P01, S08, 1
P01, Trade, 43839.654, 164, P01, B20, 1
P01, Trade, 43852.019, 165, P01, S02, 1
P01, Trade, 43859.827, 161, P01, B07, 1
P01, Trade, 43872.250, 161, P01, S09, 1
P01, Trade, 43878.192, 166, P01, B04, 1
P01, Trade, 43885.538, 169, P01, S04, 1
P01, Trade, 43899.346, 167, P01, B13, 1
P01, Trade, 43906.231, 167, P01, S17, 1
P01, Trade, 43915.519, 172, P01, B14, 1
P01, Trade, 43919.173, 173, P01, S18, 1
P01, Trade, 43932.558, 167, P01, B16, 1
P01, Trade, 43942.327, 163, P01, S12, 1
P01, Trade, 43947.288, 161, P01, B00, 1
P01, Trade, 43953.500, 160, P01, S19, 1
P01, Trade, 43959.558, 163, P01, B09, 1
P01, Trade, 43966.173, 160, P01, S09, 1
P01, Trade, 43974.577, 164, P01, B04, 1
P01, Trade, 43978.288, 160, P01, S13, 1
P01, Trade, 43986.462, 168, P01, B20, 1
P01, Trade, 43988.288, 174, P01, S09, 1
P01, Trade, 43993.000, 167, P01, B07, 1
P01, Trade, 43999.519, 157, P01, S09, 1
P01, Trade, 44005.596, 166, P01, B17, 1
P01, Trade, 44007.673, 168, P01, S13, 1
P01, Trade, 44012.942, 166, P01, B21, 1
P01, Trade, 44017.750, 168, P01, S13, 1
P01, Trade, 44021.288, 169, P01, B00, 1
P01, Trade, 44024.462, 166, P01, S15, 1
P01, Trade, 44027.173, 168, P01, B08, 1
P01, Trade, 44038.712, 166, P01, S18, 1
P01, Trade, 44052.788, 167, P01, B02, 1
P01, Trade, 44059.135, 166, P01, S09, 1
P01, Trade, 44065.885, 165, P01, B04, 1
P01, Trade, 44083.481, 164, P01, S12, 1
P01, Trade, 44088.173, 171, P01, B15, 1
P01, Trade, 44092.154, 166, P01, S04, 1
P01, Trade, 44092.981, 166, P01, B03, 1
P01, Trade, 44094.942, 165, P01, S15, 1
P01, Trade, 44098.519, 165, P01, B14, 1
P01, Trade, 44099.808, 163, P01, S11, 1
P01, Trade, 44108.096, 165, P01, B07, 1
P01, Trade, 44111.981, 164, P01, S16, 1
P01, Trade, 44116.865, 168, P01, B19, 1
P01, Trade, 44122.500, 165, P01, S10, 1
P01, Trade, 44125.692, 164, P01, B02, 1
P01, Trade, 44130.173, 164, P01, S18, 1
P01, Trade, 44131.635, 165, P01, B18, 1
P01, Trade, 44135.692, 163, P01, S14, 1
P01, Trade, 44142.615, 165, P01, B18, 1
P01, Trade, 44149.904, 159, P01, S17, 1
P01, Trade, 44158.269, 154, P01, B07, 1
P01, Trade, 44165.788, 169, P01, S08, 1
P01, Trade, 44183.038, 162, P01, B21, 1
P01, Trade, 44203.250, 163, P01, S10, 1
P01, Trade, 44204.962, 165, P01, B11, 1
P01, Trade, 44209.212, 165, P01, S01, 1
P01, Trade, 44214.808, 169, P01, B07, 1
P01, Trade, 44217.519, 161, P01, S03, 1
P01, Trade, 44229.865, 164, P01, B14, 1
P01, Trade, 44237.269, 162, P01, S22, 1
P01, Trade, 44244.962, 164, P01, B19, 1
P01, Trade, 44247.731, 163, P01, S17, 1
P01, Trade, 44248.923, 169, P01, B03, 1
P01, Trade, 44250.942, 166, P01, S23, 1
P01, Trade, 44253.154, 166, P01, B20, 1
P01, Trade, 44255.115, 163, P01, S19, 1
P01, Trade, 44258.654, 167, P01, B05, 1
P01, Trade, 44269.269, 168, P01, S07, 1
P01, Trade, 44272.769, 171, P01, B22, 1
P01, Trade, 44274.519, 166, P01, S17, 1
P01, Trade, 44282.692, 163, P01, B09, 1
P01, Trade, 44290.212, 166, P01, S13, 1
P01, Trade, 44300.615, 168, P01, B03, 1
P01, Trade, 44307.250, 168, P01, S05, 1
P01, Trade, 44319.500, 168, P01, B14, 1
P01, Trade, 44323.885, 164, P01, S13, 1
P01, Trade, 44326.115, 171, P01, B21, 1
P01, Trade, 44329.731, 165, P01, S19, 1
P01, Trade, 44344.077, 167, P01, B02, 1
P01, Trade, 44346.481, 163, P01, S06, 1
P01, Trade, 44352.365, 160, P01, B01, 1
P01, Trade, 44355.365, 159, P01, S21, 1
P01, Trade, 44358.385, 169, P01, B15, 1
P01, Trade, 44359.231, 170, P01, S05, 1
P01, Trade, 44373.635, 168, P01, B07, 1
P01, Trade, 44375.346, 167, P01, S12, 1
P01, Trade, 44380.365, 167, P01, B14, 1
P01, Trade, 44384.962, 162, P01, S07, 1
P01, Trade, 44393.423, 167, P01, B15, 1
P01, Trade, 44395.981, 162, P01, S19, 1
P01, Trade, 44408.596, 164, P01, B15, 1
P01, Trade, 44413.462, 162, P01, S18, 1
P01, Trade, 44420.827, 174, P01, B04, 1
P01, Trade, 44423.404, 165, P01, S07, 1
P01, Trade, 44429.615, 163, B24, P01, 1
P01, Trade, 44436.385, 167, P01, S02, 1
P01, Trade, 44440.192, 168, P01, B02, 1
P01, Trade, 44443.288, 166, P01, S09, 1
P01, Trade, 44452.231, 163, P01, B01, 1
P01, Trade, 44460.288, 167, P01, S05, 1
P01, Trade, 44463.731, 164, P01, B14, 1
P01, Trade, 44473.308, 167, P01, S05, 1
P01, Trade, 44478.385, 175, P01, B01, 1
P01, Trade, 44481.673, 165, P01, S22, 1
P01, Trade, 44484.635, 167, P01, B21, 1
P01, Trade, 44491.077, 160, P01, S01, 1
P01, Trade, 44498.962, 168, P01, B15, 1
P01, Trade, 44499.923, 166, P01, S08, 1
P01, Trade, 44503.885, 164, P01, B21, 1
P01, Trade, 44510.808, 167, P01, S24, 1
P01, Trade, 44515.635, 172, P01, B16, 1
P01, Trade, 44516.750, 168, P01, S03, 1
P01, Trade, 44531.500, 169, P01, B08, 1
P01, Trade, 44538.058, 164, P01, S18, 1
P01, Trade, 44541.442, 163, P01, B01, 1
P01, Trade, 44546.481, 167, P01, S15, 1
P01, Trade, 44555.269, 170, P01, B23, 1
P01, Trade, 44556.635, 165, P01, S23, 1
P01, Trade, 44559.192, 166, P01, B04, 1
P01, Trade, 44562.385, 164, P01, S14, 1
P01, Trade, 44565.538, 165, P01, B08, 1
P01, Trade, 44572.577, 160, P01, S15, 1
P01, Trade, 44574.481, 168, P01, B21, 1
P01, Trade, 44576.000, 165, P01, S01, 1
P01, Trade, 44583.731, 161, B14, P01, 1
P01, Trade, 44594.423, 163, P01, S08, 1
P01, Trade, 44601.712, 166, P01, B18, 1
P01, Trade, 44609.654, 166, P01, S08, 1
P01, Trade, 44618.058, 162, P01, B04, 1
P01, Trade, 44625.788, 164, P01, S13, 1
P01, Trade, 44634.865, 164, P01, B09, 1
P01, Trade, 44642.673, 163, P01, S21, 1
P01, Trade, 44648.788, 164, P01, B05, 1
P01, Trade, 44652.154, 162, P01, S14, 1
P01, Trade, 44666.885, 161, P01, B04, 1
P01, Trade, 44678.635, 170, P01, S16, 1
P01, Trade, 44695.038, 166, P01, B02, 1
P01, Trade, 44703.500, 163, P01, S16, 1
P01, Trade, 44707.173, 165, P01, B01, 1
P01, Trade, 44711.115, 163, P01, S13, 1
P01, Trade, 44715.385, 165, P01, B15, 1
P01, Trade, 44722.750, 165, P01, S17, 1
P01, Trade, 44731.269, 160, P01, B01, 1
P01, Trade, 44734.231, 163, P01, S14, 1
P01, Trade, 44754.327, 166, P01, B19, 1
P01, Trade, 44757.827, 163, P01, S03, 1
P01, Trade, 44767.019, 165, P01, B18, 1
P01, Trade, 44780.808, 169, P01, S23, 1
P01, Trade, 44786.750, 169, P01, B20, 1
P01, Trade, 44803.404, 168, P01, S04, 1
P01, Trade, 44807.981, 167, P01, B17, 1
P01, Trade, 44817.269, 161, P01, S01, 1
P01, Trade, 44820.135, 166, P01, B15, 1
P01, Trade, 44828.635, 164, P01, S09, 1
P01, Trade, 44832.250, 165, P01, B21, 1
P01, Trade, 44843.423, 166, P01, S18, 1
P01, Trade, 44847.519, 168, P01, B05, 1
P01, Trade, 44849.865, 165, P01, S05, 1
P01, Trade, 44851.923, 165, P01, B03, 1
P01, Trade, 44857.654, 163, P01, S17, 1
P01, Trade, 44863.846, 167, P01, B09, 1
P01, Trade, 44871.750, 171, P01, S10, 1
P01, Trade, 44882.788, 165, P01, B22, 1
P01, Trade, 44887.058, 164, P01, S03, 1
P01, Trade, 44895.731, 171, P01, B15, 1
P01, Trade, 44904.538, 168, P01, S22, 1
P01, Trade, 44909.558, 170, P01, B20, 1
P01, Trade, 44914.154, 167, P01, S08, 1
P01, Trade, 44922.462, 168, P01, B12, 1
P01, Trade, 44929.635, 162, P01, S24, 1
P01, Trade, 44932.865, 164, P01, B14, 1
P01, Trade, 44940.558, 163, P01, S17, 1
P01, Trade, 44945.423, 167, P01, B01, 1
P01, Trade, 44948.846, 163, P01, S16, 1
P01, Trade, 44949.885, 166, B08, P01, 1
P01, Trade, 44953.385, 168, P01, S18, 1
P01, Trade, 44954.808, 171, P01, B02, 1
P01, Trade, 44964.500, 166, P01, S12, 1
P01, Trade, 44969.885, 163, P01, B10, 1
P01, Trade, 44973.365, 162, P01, S02, 1
P01, Trade, 44975.500, 163, P01, B17, 1
P01, Trade, 44979.250, 163, P01, S13, 1
P01, Trade, 44984.981, 169, P01, B18, 1
P01, Trade, 44989.442, 166, P01, S17, 1
P01, Trade, 44993.538, 164, P01, B15, 1
P01, Trade, 44995.981, 162, P01, S15, 1
P01, Trade, 45004.365, 170, P01, B00, 1
P01, Trade, 45009.827, 167, P01, S02, 1
P01, Trade, 45014.288, 165, P01, B04, 1
P01, Trade, 45017.038, 166, P01, S10, 1
P01, Trade, 45020.269, 172, P01, B21, 1
P01, Trade, 45023.712, 159, P01, S19, 1
P01, Trade, 45030.308, 163, P01, B21, 1
P01, Trade, 45032.173, 160, P01, S18, 1
P01, Trade, 45038.250, 162, P01, B03, 1
P01, Trade, 45041.596, 158, P01, S17, 1
P01, Trade, 45043.538, 160, P01, B06, 1
P01, Trade, 45054.346, 159, P01, S01, 1
P01, Trade, 45059.654, 164, P01, B02, 1
P01, Trade, 45062.692, 165, P01, S17, 1
P01, Trade, 45065.500, 167, P01, B15, 1
P01, Trade, 45068.385, 165, P01, S13, 1
P01, Trade, 45073.519, 168, P01, B12, 1
P01, Trade, 45087.500, 169, P01, S13, 1
P01, Trade, 45091.904, 171, P01, B09, 1
P01, Trade, 45093.538, 169, P01, S24, 1
P01, Trade, 45096.365, 170, P01, B17, 1
P01, Trade, 45099.750, 171, P01, S05, 1
P01, Trade, 45105.462, 168, P01, B01, 1
P01, Trade, 45108.942, 166, P01, S00, 1
P01, Trade, 45110.712, 169, B19, P01, 1
P01, Trade, 45113.192, 164, P01, S15, 1
P01, Trade, 45118.865, 162, P01, B14, 1
P01, Trade, 45128.135, 163, P01, S14, 1
P01, Trade, 45130.000, 166, P01, B02, 1
P01, Trade, 45134.346, 167, P01, S10, 1
P01, Trade, 45139.288, 166, P01, B15, 1
P01, Trade, 45149.173, 166, P01, S16, 1
P01, Trade, 45156.096, 164, P01, B15, 1
P01, Trade, 45163.673, 164, P01, S13, 1
P01, Trade, 45170.654, 163, P01, B23, 1
P01, Trade, 45172.615, 162, P01, S12, 1
P01, Trade, 45176.538, 165, P01, B11, 1
P01, Trade, 45178.327, 160, P01, S00, 1
P01, Trade, 45179.981, 167, P01, B21, 1
P01, Trade, 45183.288, 161, P01, S12, 1
P01, Trade, 45188.538, 164, P01, B21, 1
P01, Trade, 45192.308, 171, P01, S14, 1
P01, Trade, 45197.019, 168, P01, B24, 1
P01, Trade, 45198.846, 171, P01, S15, 1
P01, Trade, 45204.808, 168, P01, B02, 1
P01, Trade, 45207.327, 172, S19, P01, 1
P01, Trade, 45215.750, 167, P01, B17, 1
P01, Trade, 45221.788, 163, P01, S05, 1
P01, Trade, 45226.154, 169, P01, B15, 1
P01, Trade, 45231.673, 163, P01, S08, 1
P01, Trade, 45234.654, 164, P01, B09, 1
P01, Trade, 45237.865, 164, P01, S22, 1
P01, Trade, 45239.981, 171, P01, B10, 1
P01, Trade, 45242.404, 173, P01, S04, 1
P01, Trade, 45253.692, 167, P01, B01, 1
P01, Trade, 45262.327, 161, P01, S14, 1
P01, Trade, 45263.365, 164, P01, B21, 1
P01, Trade, 45271.212, 166, P01, S03, 1
P01, Trade, 45272.808, 168, P01, B16, 1
P01, Trade, 45274.731, 170, P01, S11, 1
P01, Trade, 45279.269, 171, P01, B02, 1
P01, Trade, 45284.000, 165, P01, S10, 1
P01, Trade, 45290.904, 171, P01, B16, 1
P01, Trade, 45293.346, 161, P01, S13, 1
P01, Trade, 45296.808, 165, P01, B05, 1
P01, Trade, 45301.519, 160, P01, S23, 1
P01, Trade, 45308.942, 166, P01, B16, 1
P01, Trade, 45314.750, 166, P01, S17, 1
P01, Trade, 45318.077, 165, P01, B14, 1
P01, Trade, 45323.385, 163, P01, S10, 1
P01, Trade, 45326.442, 168, P01, B02, 1
P01, Trade, 45329.019, 168, P01, S21, 1
P01, Trade, 45335.942, 169, P01, B01, 1
P01, Trade, 45340.654, 169, P01, S13, 1
P01, Trade, 45347.731, 171, P01, B01, 1
P01, Trade, 45355.365, 164, P01, S08, 1
P01, Trade, 45359.500, 167, P01, B04, 1
P01, Trade, 45364.885, 166, P01, S01, 1
P01, Trade, 45380.250, 166, P01, B08, 1
P01, Trade, 45386.731, 164, P01, S05, 1
P01, Trade, 45392.731, 167, P01, B11, 1
P01, Trade, 45401.981, 162, P01, S05, 1
P01, Trade, 45406.019, 165, P01, B16, 1
P01, Trade, 45414.212, 170, P01, S06, 1
P01, Trade, 45418.615, 168, P01, B05, 1
P01, Trade, 45420.115, 165, P01, S10, 1
P01, Trade, 45431.173, 162, P01, B13, 1
P01, Trade, 45439.962, 169, P01, S12, 1
P01, Trade, 45445.808, 166, P01, B09, 1
P01, Trade, 45447.692, 166, P01, S19, 1
P01, Trade, 45455.154, 164, P01, B17, 1
P01, Trade, 45462.481, 161, P01, S14, 1
P01, Trade, 45464.327, 164, P01, B14, 1
P01, Trade, 45474.096, 171, P01, S03, 1
P01, Trade, 45478.154, 171, P01, B03, 1
P01, Trade, 45488.250, 169, S07, P01, 1
P01, Trade, 45493.019, 165, P01, B13, 1
P01, Trade, 45502.923, 165, P01, S23, 1
P01, Trade, 45509.096, 167, P01, B18, 1
P01, Trade, 45514.404, 166, P01, S21, 1
P01, Trade, 45516.788, 173, P01, B09, 1
P01, Trade, 45520.981, 160, P01, S12, 1
P01, Trade, 45525.231, 163, P01, B16, 1
P01, Trade, 45529.865, 167, P01, S05, 1
P01, Trade, 45532.442, 171, P01, B11, 1
P01, Trade, 45534.865, 162, P01, S16, 1
P01, Trade, 45540.981, 165, P01, B14, 1
P01, Trade, 45547.788, 159, P01, S13, 1
P01, Trade, 45552.519, 165, P01, B18, 1
P01, Trade, 45557.750, 164, P01, S01, 1
P01, Trade, 45562.212, 166, P01, B11, 1
P01, Trade, 45567.346, 171, P01, S11, 1
P01, Trade, 45570.115, 172, P01, B15, 1
P01, Trade, 45575.096, 163, P01, S13, 1
P01, Trade, 45579.000, 164, P01, B09, 1
P01, Trade, 45583.135, 167, P01, S05, 1
P01, Trade, 45586.154, 168, P01, B14, 1
P01, Trade, 45588.673, 166, P01, S14, 1
P01, Trade, 45593.115, 168, P01, B16, 1
P01, Trade, 45597.481, 163, P01, S08, 1
P01, Trade, 45601.288, 164, P01, B13, 1
P01, Trade, 45607.673, 168, P01, P00, 1
P01, Trade, 45612.942, 169, P01, B21, 1
P01, Trade, 45615.269, 161, P01, S13, 1
P01, Trade, 45618.827, 166, P01, B14, 1
P01, Trade, 45624.942, 164, P01, S14, 1
P01, Trade, 45631.058, 164, P01, B14, 1
P01, Trade, 45632.481, 167, P01, S23, 1
P01, Trade, 45635.904, 170, P01, B01, 1
P01, Trade, 45638.808, 166, P01, S20, 1
P01, Trade, 45644.385, 165, P01, B16, 1
P01, Trade, 45649.231, 162, P01, S24, 1
P01, Trade, 45661.250, 163, P01, B02, 1
P01, Trade, 45670.981, 173, P01, S09, 1
P01, Trade, 45677.481, 173, P01, B06, 1
P01, Trade, 45685.846, 171, P01, S02, 1
P01, Trade, 45687.865, 174, P01, B14, 1
P01, Trade, 45689.769, 164, P01, S19, 1
P01, Trade, 45694.846, 167, P01, B16, 1
P01, Trade, 45705.385, 169, P01, S08, 1
P01, Trade, 45719.750, 168, P01, B13, 1
P01, Trade, 45720.596, 162, P01, S17, 1
P01, Trade, 45728.788, 170, P01, B01, 1
P01, Trade, 45731.808, 168, P01, S21, 1
P01, Trade, 45735.250, 167, P01, B00, 1
P01, Trade, 45739.231, 166, P01, S12, 1
P01, Trade, 45745.942, 164, P01, B07, 1
P01, Trade, 45749.058, 168, P01, S01, 1
P01, Trade, 45760.442, 166, P01, B22, 1
P01, Trade, 45762.308, 168, P01, S18, 1
P01, Trade, 45765.250, 169, P01, B10, 1
P01, Trade, 45773.885, 167, P01, S01, 1
P01, Trade, 45779.538, 168, P01, B04, 1
P01, Trade, 45791.577, 170, P01, S04, 1
P01, Trade, 45802.346, 166, P01, B01, 1
P01, Trade, 45819.769, 166, P01, S19, 1
P01, Trade, 45826.135, 164, P01, B06, 1
P01, Trade, 45835.346, 168, P01, S24, 1
P01, Trade, 45840.769, 171, P01, B11, 1
P01, Trade, 45846.423, 172, P01, S08, 1
P01, Trade, 45857.404, 166, P01, B14, 1
P01, Trade, 45863.135, 169, P01, S00, 1
P01, Trade, 45870.673, 166, P01, B03, 1
P01, Trade, 45872.731, 164, P01, S12, 1
P01, Trade, 45875.808, 166, P01, B00, 1
P01, Trade, 45882.346, 174, P01, S24, 1
P01, Trade, 45888.962, 168, P01, B15, 1
P01, Trade, 45891.615, 166, P01, S14, 1
P01, Trade, 45896.212, 166, P01, B21, 1
P01, Trade, 45901.846, 163, P01, S05, 1
P01, Trade, 45904.769, 169, P01, B12, 1
P01, Trade, 45906.442, 166, P01, S23, 1
P01, Trade, 45910.423, 167, P01, B24, 1
P01, Trade, 45911.712, 164, P01, S01, 1
P01, Trade, 45914.904, 167, P01, B05, 1
P01, Trade, 45916.250, 163, P01, S13, 1
P01, Trade, 45922.962, 166, P01, B15, 1
P01, Trade, 45924.404, 163, P01, S16, 1
P01, Trade, 45927.173, 166, P01, B17, 1
P01, Trade, 45931.865, 161, S10, P01, 1
P01, Trade, 45934.500, 172, P01, B05, 1
P01, Trade, 45947.788, 167, P01, S09, 1
P01, Trade, 45949.481, 168, P01, B14, 1
P01, Trade, 45952.000, 163, P01, S11, 1
P01, Trade, 45955.846, 166, P01, B04, 1
P01, Trade, 45960.962, 162, P01, S00, 1
P01, Trade, 45962.577, 166, P01, B18, 1
P01, Trade, 45971.692, 166, P01, S10, 1
P01, Trade, 45975.308, 169, P01, B01, 1
P01, Trade, 45977.173, 163, P01, S19, 1
P01, Trade, 45985.038, 163, P01, B00, 1
P01, Trade, 45999.962, 165, P01, S00, 1
P01, Trade, 46004.827, 164, P01, B21, 1
P01, Trade, 46012.538, 167, P01, S05, 1
P01, Trade, 46016.827, 166, P01, B18, 1
P01, Trade, 46024.442, 164, P01, S22, 1
P01, Trade, 46028.423, 166, P01, B00, 1
P01, Trade, 46035.231, 165, P01, S14, 1
P01, Trade, 46042.327, 164, P01, B08, 1
P01, Trade, 46050.885, 162, P01, S05, 1
P01, Trade, 46056.192, 168, P01, B03, 1
P01, Trade, 46065.885, 167, P01, S02, 1
P01, Trade, 46074.192, 162, P01, B16, 1
P01, Trade, 46080.654, 162, P01, S15, 1
P01, Trade, 46082.904, 167, P01, B16, 1
P01, Trade, 46088.212, 160, P01, S04, 1
P01, Trade, 46092.077, 164, P01, B04, 1
P01, Trade, 46095.692, 166, S02, P01, 1
P01, Trade, 46102.154, 165, P01, B01, 1
P01, Trade, 46104.558, 160, P01, S10, 1
P01, Trade, 46109.423, 166, P01, B00, 1
P01, Trade, 46111.000, 164, P01, S00, 1
P01, Trade, 46120.538, 161, P01, B21, 1
P01, Trade, 46129.923, 165, P01, S18, 1
P01, Trade, 46132.865, 166, P01, B11, 1
P01, Trade, 46136.673, 164, P01, S10, 1
P01, Trade, 46145.712, 165, P01, B21, 1
P01, Trade, 46153.192, 162, P01, S17, 1
P01, Trade, 46155.019, 163, P01, B09, 1
P01, Trade, 46164.635, 165, P01, S08, 1
P01, Trade, 46170.462, 161, P01, B20, 1
P01, Trade, 46173.981, 167, P01, S11, 1
P01, Trade, 46180.865, 167, P01, B01, 1
P01, Trade, 46185.558, 163, P01, S05, 1
P01, Trade, 46190.923, 164, P01, B14, 1
P01, Trade, 46198.885, 166, S24, P01, 1
P01, Trade, 46207.038, 169, P01, B06, 1
P01, Trade, 46212.865, 163, P01, S10, 1
P01, Trade, 46215.731, 162, P01, B23, 1
P01, Trade, 46219.673, 163, P01, S17, 1
P01, Trade, 46220.962, 165, P01, B17, 1
P01, Trade, 46227.250, 162, P01, S18, 1
P01, Trade, 46238.769, 166, P01, B15, 1
P01, Trade, 46240.231, 164, P01, S05, 1
P01, Trade, 46246.635, 165, P01, B12, 1
P01, Trade, 46248.096, 163, P01, S21, 1
P01, Trade, 46253.538, 166, P01, B16, 1
P01, Trade, 46257.250, 159, P01, S22, 1
P01, Trade, 46261.577, 163, P01, B00, 1
P01, Trade, 46267.788, 165, P01, S16, 1
P01, Trade, 46275.019, 167, P01, B18, 1
P01, Trade, 46277.442, 165, P01, S24, 1
P01, Trade, 46284.365, 171, P01, B12, 1
P01, Trade, 46286.692, 168, P01, S09, 1
P01, Trade, 46296.731, 159, P01, B11, 1
P01, Trade, 46300.885, 158, P01, S03, 1
P01, Trade, 46304.962, 166, P01, B01, 1
P01, Trade, 46308.038, 166, P01, S13, 1
P01, Trade, 46319.942, 171, P01, B14, 1
P01, Trade, 46328.500, 170, P01, S23, 1
P01, Trade, 46336.000, 171, P01, B15, 1
P01, Trade, 46342.365, 162, P01, S21, 1
P01, Trade, 46348.962, 165, P01, B01, 1
P01, Trade, 46351.827, 162, P01, S01, 1
P01, Trade, 46354.212, 168, P01, B17, 1
P01, Trade, 46355.827, 165, P01, S08, 1
P01, Trade, 46363.423, 171, P01, B14, 1
P01, Trade, 46366.596, 166, P01, S11, 1
P01, Trade, 46369.077, 169, P01, B22, 1
P01, Trade, 46372.846, 173, P01, S14, 1
P01, Trade, 46379.942, 164, P01, B10, 1
P01, Trade, 46384.250, 165, P01, S04, 1
P01, Trade, 46389.654, 167, P01, B12, 1
P01, Trade, 46394.154, 164, P01, S01, 1
P01, Trade, 46395.327, 167, P01, B16, 1
P01, Trade, 46398.192, 161, P01, S02, 1
P01, Trade, 46400.808, 171, P01, B14, 1
P01, Trade, 46409.769, 166, P01, S13, 1
P01, Trade, 46410.962, 171, P01, B05, 1
P01, Trade, 46416.096, 168, P01, S10, 1
P01, Trade, 46421.058, 170, P01, B23, 1
P01, Trade, 46424.769, 166, P01, S02, 1
P01, Trade, 46426.904, 165, P01, B23, 1
P01, Trade, 46429.846, 163, P01, S16, 1
P01, Trade, 46432.942, 169, P01, B01, 1
P01, Trade, 46437.635, 166, P01, S07, 1
P01, Trade, 46442.462, 167, P01, B18, 1
P01, Trade, 46446.462, 161, P01, S00, 1
P01, Trade, 46452.865, 163, P01, B23, 1
P01, Trade, 46459.000, 164, P01, S02, 1
P01, Trade, 46460.788, 166, P01, B20, 1
P01, Trade, 46463.423, 165, P01, S17, 1
P01, Trade, 46466.192, 167, P01, B05, 1
P01, Trade, 46473.462, 164, P01, S16, 1
P01, Trade, 46481.404, 165, P01, B02, 1
P01, Trade, 46484.404, 163, P01, S15, 1
P01, Trade, 46489.077, 172, P01, B04, 1
P01, Trade, 46490.423, 159, P01, S00, 1
P01, Trade, 46493.365, 160, P01, B23, 1
P01, Trade, 46496.135, 159, P01, S13, 1
P01, Trade, 46498.500, 169, P01, B13, 1
P01, Trade, 46503.923, 165, P01, S10, 1
P01, Trade, 46517.231, 164, P01, B22, 1
P01, Trade, 46520.192, 166, P01, S15, 1
P01, Trade, 46527.596, 171, P01, B08, 1
P01, Trade, 46532.596, 171, P01, S10, 1
P01, Trade, 46536.019, 170, P01, B16, 1
P01, Trade, 46544.058, 164, P01, S22, 1
P01, Trade, 46551.635, 165, P01, B17, 1
P01, Trade, 46555.269, 162, P01, S03, 1
P01, Trade, 46557.615, 167, P01, B06, 1
P01, Trade, 46562.269, 161, P01, S17, 1
P01, Trade, 46566.365, 157, P01, B18, 1
P01, Trade, 46570.135, 159, P01, S05, 1
P01, Trade, 46571.673, 161, P01, B24, 1
P01, Trade, 46582.654, 163, P01, S08, 1
P01, Trade, 46586.173, 164, P01, B24, 1
P01, Trade, 46589.019, 162, P01, S06, 1
P01, Trade, 46590.327, 166, P01, B04, 1
P01, Trade, 46594.096, 162, P01, S15, 1
P01, Trade, 46605.981, 166, P01, B14, 1
P01, Trade, 46608.154, 165, P01, S21, 1
P01, Trade, 46611.577, 165, P01, B14, 1
P01, Trade, 46614.462, 161, P01, S10, 1
P01, Trade, 46620.558, 165, P01, B04, 1
P01, Trade, 46628.192, 159, P01, S16, 1
P01, Trade, 46635.846, 160, P01, B17, 1
P01, Trade, 46642.865, 161, P01, S16, 1
P01, Trade, 46652.173, 166, P01, B18, 1
P01, Trade, 46655.442, 164, P01, S14, 1
P01, Trade, 46663.288, 163, P01, B04, 1
P01, Trade, 46666.250, 160, P01, S09, 1
P01, Trade, 46672.212, 163, P01, B01, 1
P01, Trade, 46677.077, 158, P01, S12, 1
P01, Trade, 46682.808, 163, P01, B10, 1
P01, Trade, 46687.962, 162, P01, S11, 1
P01, Trade, 46690.577, 163, P01, B13, 1
P01, Trade, 46693.923, 158, P01, S14, 1
P01, Trade, 46696.269, 161, P01, B16, 1
P01, Trade, 46697.750, 160, P01, S19, 1
P01, Trade, 46707.288, 159, P01, B15, 1
P01, Trade, 46711.519, 159, P01, S02, 1
P01, Trade, 46716.462, 160, P01, B03, 1
P01, Trade, 46727.231, 154, P01, S03, 1
P01, Trade, 46731.962, 162, P01, B08, 1
P01, Trade, 46735.981, 159, P01, S18, 1
P01, Trade, 46740.038, 163, P01, B17, 1
P01, Trade, 46750.731, 161, P01, S10, 1
P01, Trade, 46753.731, 162, P01, B24, 1
P01, Trade, 46760.481, 161, P01, S10, 1
P01, Trade, 46769.423, 160, P01, B23, 1
P01, Trade, 46773.558, 157, P01, S22, 1
P01, Trade, 46777.846, 158, P01, B03, 1
P01, Trade, 46780.538, 156, P01, S05, 1
P01, Trade, 46784.731, 155, P01, B14, 1
P01, Trade, 46789.500, 161, P01, S13, 1
P01, Trade, 46792.635, 165, P01, B00, 1
P01, Trade, 46802.596, 164, P01, S22, 1
P01, Trade, 46804.365, 165, P01, B06, 1
P01, Trade, 46808.481, 163, P01, S07, 1
P01, Trade, 46810.846, 164, P01, B05, 1
